"ID"	"sex"	"age"	"stage"	"WH"	"captive"	"growth_rate"	"d.dev"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"	"28"	"29"	"30"	"31"	"32"	"33"	"34"	"35"	"36"	"37"	"38"	"39"	"40"	"41"	"42"	"43"	"44"	"45"	"46"	"47"	"48"	"49"	"50"	"51"	"52"	"53"	"54"	"55"	"56"	"57"	"58"	"59"	"60"	"61"	"62"	"63"	"64"	"65"	"66"	"67"	"68"	"69"	"70"	"71"	"72"	"73"	"74"	"75"	"76"	"77"	"78"	"79"	"80"	"81"	"82"	"83"	"84"	"85"	"86"	"87"	"88"	"89"	"90"	"91"	"92"	"93"	"94"	"95"	"96"	"97"	"98"	"99"	"100"	"101"	"102"	"103"	"104"	"105"	"106"	"107"	"108"	"109"	"110"	"111"	"112"	"113"	"114"	"115"	"116"	"117"	"118"	"119"	"120"	"121"	"122"	"123"	"124"	"125"	"126"	"127"	"128"	"129"	"130"	"131"	"132"	"133"	"134"	"135"	"136"	"137"	"138"	"139"	"140"	"141"	"142"	"143"	"144"	"145"	"146"	"147"	"148"	"149"	"150"	"151"	"152"	"153"	"154"	"155"	"156"	"157"	"158"	"159"	"160"	"161"	"162"	"163"	"164"	"165"	"166"	"167"	"168"	"169"	"170"	"171"	"172"	"173"	"174"	"175"	"176"	"177"	"178"	"179"	"180"	"181"	"182"	"183"	"184"	"185"	"186"	"187"	"188"	"189"	"190"	"191"	"192"	"193"	"194"	"195"	"196"	"197"	"198"	"199"	"200"
"key5.7"	"54_1_22_w"	2	1	1	1	"50_224_8_w/50_34_6_w"	0	0	0.05	-0.05	0	0	0	0	0.05	-0.05	0	0	-0.05	0	0.05	0.05	0.05	0.05	-0.05	0	-0.05	0	2	1	2	2	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	2	2	1	1	2	2	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	2	1	1	1	2	2	2	2	1	1	1	1	2	2	2	2	2	1	2	1	1	2	2	2	2	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	2	2	1	2	1	1	1	1	2	2	1	1	1	2	2	1	2	2	1	2	1	1	2	2	2	2	1	1	1	2	1	1	1	2	2	2	2	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	2	1	2	2	2	1	1	2	2	1	1	2	2	2	1	1	2	1	1	2	2	2	2
"key5.65"	"54_6_41_w"	1	1	1	1	"50_188_3_w/50_63_3_w"	0	0	0	0	0	0	0	0	0	0.05	0.05	0	0	0	0	0.05	0	-0.05	0	0	-0.05	0.05	1	1	2	1	1	1	2	1	2	2	1	1	2	2	2	2	2	2	1	1	2	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	2	1	1	1	2	2	2	2	1	2	1	2	1	2	2	1	2	1	2	2	1	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1	1	2	2	2	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	2	2	2	2	1	2	2	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	1	2	1	1	2	2	2	1	1	2	1	2	1	1	2	2	2	2	1	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	2	2	2	2
"key5.215"	"54_4_94_w"	1	1	1	1	"50_158_2_w/50_156_4_w"	0	0	0	-0.05	0.05	-0.05	-0.05	0.05	0.05	0	0	-0.05	-0.05	0	0	0.05	0	0	0	0	0	0	1	2	1	2	2	2	1	1	2	2	1	1	2	1	2	2	2	2	1	1	2	1	2	2	1	1	2	1	2	2	1	1	2	2	1	1	2	1	1	2	1	1	1	1	2	2	2	2	2	1	2	2	1	2	1	1	2	2	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	2	2	2	2	2	1	2	1	1	2	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	2	2	2	2	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	2	2	1	2	2	1	1	2	2	2	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	1	2	2	1	1	1	2	2	1	2	1	1	2	2	1	2	2	2	2	1	1	1	2	2	1	2	2	2
"key6.65"	"53_6_36_w"	1	2	1	1	"50_196_8_w/49_119_1_w"	0	0	0	-0.05	0	0	0.05	-0.05	0.05	0	-0.05	-0.05	0	0	0	0	0	0	0.05	0	0.05	0	1	1	2	2	1	1	1	1	1	2	1	1	1	2	2	2	2	2	1	1	1	2	2	2	1	1	2	1	2	2	2	1	2	2	2	1	1	1	2	1	2	1	1	1	2	1	1	2	1	2	2	2	2	1	1	2	2	2	1	1	1	1	2	2	1	2	1	1	2	1	1	1	2	2	2	2	2	2	1	2	1	2	2	2	1	1	2	1	2	2	1	2	2	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	1	2	1	2	1	1	1	2	2	2	2	1	2	2	1	1	1	1	2	1	1	1	2	2	2	2	2	2	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2
"key6.21"	"54_1_95_w"	2	1	1	1	"50_224_8_w/50_34_6_w"	0	0	0.05	0.05	0	0	-0.05	0	0.05	0	0	-0.05	0	0	0	0.05	-0.05	0.05	0	0	-0.05	0	2	1	1	1	2	2	1	1	1	2	1	1	2	1	2	2	2	2	1	1	2	2	2	2	1	1	2	2	2	2	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	2	2	2	1	2	2	2	1	1	2	2	2	2	1	1	1	1	2	2	1	2	2	1	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	2	1	1	2	2	1	2	1	1	1	2	1	1	1	2	2	2	2	2	2	1	1	1	2	1	1	2	1	1	2	2	1	1	1	2	2	1	2	2	2	2	2	2	1	1	2	2	1	1	2	2	2	1	1	2	1	1	2	2	2	2
"key3.32"	"54_2_14_w"	2	1	1	1	"50_202_5_w/50_184_6_w"	0	0	0	-0.05	0.05	0	-0.05	-0.05	0	0	0.05	0	0	-0.05	0.05	0.05	0	0	-0.05	-0.05	0	0.05	2	1	1	1	2	2	1	1	2	2	1	1	2	2	2	2	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	1	2	1	1	2	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	2	1	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	1	1	2	2	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	1	1	1	1	2	2	1	2	1	1	2	2	2	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	2	2	1	2	1	2	2	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	2	2
"key6.341"	"53_5_22_w"	1	2	1	1	"50_202_5_w/50_199_9_w"	0	0	0.05	-0.05	0	0	0.05	0	0.05	0	0	0	0	-0.05	0	0.05	0.05	-0.05	0	0.05	-0.05	0.05	2	1	1	1	1	1	1	2	1	2	1	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	1	2	1	2	2	2	2	1	1	2	2	1	2	1	2	2	2	2	2	2	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	2	2	1	2	1	2	2	1	1	1	2	1	1	2	2	2	2	1	2	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	2	2	1	2	1	1	2	2	2	2	1	2	2	1	1	1	1	2	2	2	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	2	1	1	2	1	1	2	1	1	1	2	1	1	2	2	2	1	2	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	2	2	1	2
"key6.34"	"54_4_14_w"	1	1	1	1	"50_158_2_w/50_156_4_w"	0	0	0	-0.05	0.05	0	-0.05	0.05	0	0	0.05	-0.05	-0.05	0.05	0	0	0	0	0	0	0.05	0	1	2	1	1	2	2	1	1	2	1	1	1	2	1	2	2	2	2	2	1	2	1	2	2	1	1	2	1	2	2	1	1	2	2	1	1	1	1	2	1	1	2	1	1	2	2	2	2	2	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	2	2	2	1	1	2	2	2	2	2	1	2	1	2	1	2	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	2	2	2	2	1	2	1	1	2	1	2	2	2	1	2	2	1	1	1	2	2	2	2	2	1	1	2	1	2	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	2	2	2	1	1	2	2	1	2	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	2	1	2	2	2	1	1	1	2	2	2	1	2	2	2
"key6"	"54_1_3_w"	2	1	1	1	"50_224_8_w/50_34_6_w"	0	0	0.05	0	0	0	-0.05	-0.05	0.05	0	0	-0.05	-0.05	0	0	0.05	0	0.05	-0.05	0	-0.05	0.05	2	1	1	2	1	2	1	1	1	2	1	1	1	2	2	2	2	2	2	1	2	2	2	2	1	1	2	2	2	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	2	2	1	1	2	1	2	2	1	1	1	1	2	2	2	1	2	1	1	1	1	2	2	2	2	2	2	1	1	2	1	2	2	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	2	2	2	2	1	1	1	2	1	2	1	2	2	1	1	1	2	2	1	2	2	1	2	1	1	2	2	1	2	1	1	1	2	1	1	1	2	2	2	2	2	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	2	2	2
"key6.43"	"54_4_17_w"	2	1	1	1	"50_158_2_w/50_156_4_w"	0	0	0	-0.05	0.05	0	-0.05	0.05	0	0	0	-0.05	-0.05	0	0.05	0	0	0	-0.05	0	0	0	1	2	1	1	2	2	1	1	2	1	1	1	2	2	2	2	2	2	2	1	2	1	2	2	2	1	2	2	2	1	1	1	2	2	1	1	2	1	2	1	2	1	1	1	2	2	2	2	2	1	1	2	1	2	1	1	2	2	1	1	1	1	2	2	1	1	2	1	2	2	1	1	2	2	2	2	2	1	1	2	1	1	2	1	2	1	2	1	2	2	1	2	2	1	1	1	1	1	2	2	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	2	2	1	2	1	1	2	1	2	2	2	1	2	2	2	1	1	2	2	2	2	2	1	1	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	1	2	1	1	2	2	1	1	2	2	2	2	1	1	1	2	2	1	1	1	2	2	1	2	1	1	2	2	1	2	2	2	2	1	1	2	1	1	1	2	2	2
"key4.311"	"54_2_117_w"	2	1	1	1	"50_202_5_w/50_184_6_w"	0	0	0	-0.05	0	0	0	0	0	0	0	0.05	0	0	0	0.05	0	0	-0.05	-0.05	0	0.05	2	1	1	1	1	2	1	1	2	2	1	1	2	2	2	2	2	2	1	1	2	2	2	2	2	1	2	1	2	2	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	2	2	2	1	1	2	2	2	1	2	1	2	2	1	1	1	2	1	1	2	2	2	2	1	2	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	2	1	1	2	1	1	1	2	2	2	2	1	2	1	1	1	1	2	2	2	2	1	2	2	1	2	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	2	1	2	1	2	2	2	1	1	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	2	1	2
"key3.104"	"54_5_46_w"	2	1	1	1	"50_172_3_w/50_38_3_w"	0	0	-0.05	0	0	0	-0.05	0.05	0.05	0.05	0.05	0	0	0.05	-0.05	0.05	-0.05	0.05	0	-0.05	-0.05	0	1	1	2	2	2	1	1	1	2	2	1	1	2	2	2	1	2	2	1	1	2	2	2	2	1	1	2	1	2	2	1	2	2	1	2	1	1	1	2	1	2	1	1	2	2	2	2	2	2	1	2	2	2	2	2	1	1	2	2	1	1	1	2	2	2	1	2	1	2	1	1	1	2	2	2	2	2	1	1	2	1	1	2	1	2	1	2	1	1	2	2	1	2	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	2	2	2	2	1	2	1	2	1	2	2	2	2	2	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	2	2	2	2	2	1	2	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	2	2	1	2	2	1	1	1	1	1	2	2	1	1
"key4.115"	"54_4_51_w"	2	1	1	1	"50_158_2_w/50_156_4_w"	0	0	0	-0.05	0	-0.05	-0.05	0.05	-0.05	0	0	-0.05	-0.05	0.05	0	0.05	0	0	0	0	-0.05	0.05	1	2	1	1	2	2	1	1	2	1	1	1	2	2	2	2	2	2	1	1	2	1	2	2	2	1	2	2	2	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	2	1	2	1	1	1	2	2	2	2	2	1	1	1	2	1	2	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	2	1	1	2	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	2	2	2	1	2	2	2	1	1	2	1	2	2	2	2	1	2	2	2	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	2	2	2	1	2	2	2	1	2	1	1	2	2	1	1	1	1	2	2	1	2	1	1	2	2	1	2	2	2	2	1	1	1	1	2	1	2	2	2
"key4.2241"	"54_5_125_w"	2	1	1	1	"50_172_3_w/50_38_3_w"	0	0	0	0	0	0	-0.05	0	0	0.05	0.05	0	-0.05	-0.05	-0.05	0	0	0	0.05	-0.05	0	0	1	1	2	1	2	2	1	1	2	2	1	1	2	2	2	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	1	2	2	1	1	1	2	1	2	1	1	1	1	1	2	2	2	2	1	1	2	1	1	2	2	2	1	2	2	1	1	2	2	2	2	1	1	1	2	2	1	2	2	2	2	2	1	2	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	1	1	2	1	2	1	2	2	2	2	2	1	2	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	2	2	2	1	2	2	2	2	1	1	1	1	1	1	2	2	2	2	2	1	2	1	2	1	2	2	2	2	2	1	2	2	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	2	2	1	1	1	2	1	1	1	1	1	2	2	1
"key4.332"	"54_7_114_w"	2	1	1	1	"50_127_5_w/50_142_1_w"	0	0	0	0	-0.05	0	-0.05	-0.05	0	-0.05	-0.05	0	0.05	0	0	0	0	0	0	0	-0.05	0	1	1	1	2	2	1	1	1	2	2	1	1	1	2	2	2	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	1	2	1	1	1	2	1	2	1	2	1	2	2	2	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	2	2	2	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	1	1	2	2	2	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	2	2	2	2	2	2	2	1	2	1	1	1	1	2	2	2	2	1	1	1	2	1	1	2	2	2	2	2	1	2	2	2	2	1	1	1	1	1	1	2	2	2	2	2	1	2	2	1	1	2	2	1	2	2	1	2	2	1	1	2	1	1	1	1	2	2	2	1	2	1	1	2	1	2	2	2	2	1	2	1	1	1	1	2	2	2	2
"key3.196"	"54_7_79_w"	2	1	1	1	"50_127_5_w/50_142_1_w"	0	0	0	0.05	-0.05	-0.05	-0.05	0	0.05	0	0	0	0	0.05	0	0	-0.05	0.05	0	0.05	0	-0.05	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	1	1	2	2	2	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	1	1	2	2	2	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	1	1	2	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	2	2	2	1	2	1	1	1	1	2	2	1	2	1	1	1	2	1	1	2	2	2	2	2	1	2	1	2	2	1	1	1	2	1	1	2	2	2	2	1	2	2	2	1	1	2	1	2	1	2	1	2	2	1	1	2	2	1	1	2	2	2	2	1	1	1	1	2	2	2	1	2	2	1	2	1	1	1	1	2	2	2	2
"key5.1151"	"54_4_39_w"	2	1	1	1	"50_158_2_w/50_156_4_w"	0	0	0	-0.05	0	0	-0.05	0.05	0	0	0	0	-0.05	-0.05	0	0	0	0	-0.05	0	0.05	0	1	2	1	1	2	2	1	1	2	1	1	1	2	2	2	2	2	2	1	1	2	1	2	2	1	1	2	1	2	2	1	1	2	2	1	1	2	1	2	1	2	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	2	2	2	2	2	1	1	2	2	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	1	2	2	2	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	2	2	2	2	1	2	1	1	2	1	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	1	2	2	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	2	2	2	1	1	2	2	1	2	1	1	2	2	2	1	1	1	2	2	1	2	1	1	2	2	1	2	2	2	2	1	1	1	2	2	1	2	2	2
"key3.93"	"54_4_38_w"	2	1	1	1	"50_158_2_w/50_156_4_w"	0	0	0	-0.05	0	-0.05	-0.05	0.05	0	0	0.05	-0.05	-0.05	0	0.05	0	0	0	0	0	0	0	1	2	1	2	1	2	1	1	2	1	1	1	2	1	2	2	2	2	2	1	2	1	2	2	1	1	2	2	2	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	2	2	2	2	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	1	2	1	1	1	2	2	2	2	2	1	2	2	1	1	2	2	2	1	1	2	1	2	1	1	2	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	2	2	2	2	2	2	1	1	2	1	2	1	2	1	2	1	2	2	2	1	1	2	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	2	1	2	2	2	1	1	1	2	1	2	1	2	2	2
"key4.171"	"53_5_2_w"	2	2	1	1	"50_202_5_w/50_199_9_w"	0	0	0	0	0	-0.05	0	0	0.05	0	-0.05	0	-0.05	-0.05	-0.05	0	0	0	0	0	-0.05	0	2	1	2	2	2	1	1	2	2	2	1	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	1	1	1	2	2	2	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	2	2	2	2	1	2	2	1	1	1	2	1	1	1	2	2	2	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	1	1	1	2	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	2	2	1	2	1	1	1	2	1	2	2	2	2	2
"key3.83"	"54_4_37_w"	2	1	1	1	"50_158_2_w/50_156_4_w"	0	0	0	-0.05	0.05	-0.05	-0.05	0.05	0	0	0.05	0	-0.05	0	-0.05	0	0	0	0	0	-0.05	0	1	2	1	2	1	2	1	1	2	2	1	1	2	1	2	2	2	2	1	1	2	1	2	2	1	1	2	2	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	2	2	2	2	1	1	2	1	2	1	1	2	2	1	1	1	2	2	1	2	2	2	2	2	1	1	1	2	2	2	2	2	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	2	1	1	1	1	2	1	2	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	2	2	2	2	2	2	1	2	1	1	2	1	2	2	2	1	1	2	2	1	1	2	2	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	1	2	2	2	1	1	2	2	2	2	1	1	1	2	2	1	1	1	2	2	1	2	1	1	2	2	2	2	2	2	2	1	1	2	1	1	1	2	2	2
"key3.212"	"52_13_19_w"	1	3	2	1	"48_37_2_w/49_193_4_w"	0	0	0	0.05	0.05	0	0	0	0.05	0	0	-0.05	-0.05	-0.05	-0.05	0	0	0	0	0	0	0	1	1	1	1	2	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	2	2	2	1	2	2	2	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	2	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	2	2	2	1	1	1	2	1	1	1	2	2	1	2	2	2	2	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	1	1	1	2	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	2	1	2	1	1	2	2	1	1	2	1	2	1	2	1	1	2	1	2	1	1	1	1	2	2	2	2	1	1	1	1	1	2	2	2	2	1
"key4.56"	"52_7_26_w"	1	3	2	1	"49_149_8_w/48_42_4_w"	0	0	0	-0.05	0.05	0	0	0.05	0.05	0	0.05	-0.05	0	0	0	0	0.05	0	0	0.05	0.05	0	1	1	1	2	1	2	1	1	2	1	1	1	2	2	2	2	1	2	1	1	2	2	2	2	1	2	2	2	2	2	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	2	2	2	2	1	1	1	2	1	2	1	1	1	2	1	2	2	1	1	2	2	2	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	2	2	1	2	2	1	1	1	1	2	2	2	1	1	2	2	1	1	2	2	2	1	1	1	2	2	1	1	1	1	2	1	1	1	2	2	2	2	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	2	2	1
"key5.173"	"52_12_56_w"	2	3	2	1	"49_30_5_w/49_125_1_w"	0	0	0.05	0	0	0	-0.05	-0.05	0.05	-0.05	0.05	0.05	0	0.05	0.05	0	-0.05	0	0.05	0	-0.05	-0.05	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	2	1	2	1	1	2	2	2	2	2	2	2	1	2	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	1	2	2	2	1	1	2	1	1	1	1	2	2	1	1	2	1	1	2	1	2	2	2	1	1	2	1	1	2	1	1	1	1	2	2	2	2	1	2	2	1	2	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	1	2	1	2	2	1	2	2	1	1	2	1	1	1	2	1	2	2	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	2	2	1	2
"key6.56"	"52_7_36_w"	1	3	2	1	"49_149_8_w/48_42_4_w"	0	0	0.05	0	0	-0.05	-0.05	-0.05	0.05	0	0	-0.05	0	-0.05	0	0	0.05	0	0	0.05	0.05	0	1	1	1	2	1	2	1	2	1	1	1	1	2	2	2	2	2	2	1	1	2	2	2	2	1	1	2	2	2	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	2	1	2	2	2	1	2	1	1	2	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	2	2	2	1	1	2	1	2	2	1	1	1	2	1	1	1	2	2	2	1	1	1	2	2	1	2	1	1	2	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	2	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	2	2	2	2
"key5.2110"	"51_2_11_w"	1	4	2	1	"47_166_7_w/47_85_7_w"	0	0	0	0	-0.05	-0.05	0.05	-0.05	0	-0.05	-0.05	-0.05	0.05	-0.05	0	-0.05	0.05	0.05	0.05	0	0	0.05	1	1	2	1	2	1	2	1	2	1	1	1	2	1	2	2	2	2	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	1	2	2	2	2	2	1	1	1	2	1	2	1	1	2	2	2	2	1	1	2	2	2	2	2	1	1	1	1	1	2	2	2	1	2	2	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	2	2	1	2	2	1	2	2	1	2	2	1	1	1	2	1	1	2	2	2	2	1	2	2	2	1	2	1	1	1	1	1	2	1	2	2	2	2	1	1	2	1	2	1	1	2	1	2	1	2	1	1	2	2	1	1	2	1	1	2	2	2	2	1	1	2	1	2	1	2	2	1	1	1	1	2	2	2	2	2	2
