"n"	"n.juveniles"	"nadult.1"	"nadult.2"	"phenotypes"	"ho"	"fis"	"ne1"	"ne2"	"ne3"	"ne4"
"Ho"	31	1589	502	498	0.0513895543842837	0.342	0.0026	1465.18570816314	469.911963406624	1959.24616534272	627.408695032975
"Ho"	32	1487	471	467	0.0487461617195496	0.3444	-0.0032	1468.8777860143	470.882899514503	1963.23659977538	610.501969096367
"Ho"	33	1650	518	513	0.0622977346278317	0.3437	-0.0014	1469.4374165477	470.886558023298	1963.07253208545	683.20121305627
"Ho"	34	1218	516	510	0.0834780092592593	0.3427	-7e-04	1474.32645591836	472.187973765905	1968.71162254534	847.383003151524
"Ho"	35	1637	398	391	0.067430966469428	0.3432	-0.003	1465.25700419195	473.370104605017	1960.90500075308	875.062744641545
"Ho"	36	1477	513	508	0.063727959697733	0.3441	-0.005	1469.66234871757	470.822656445169	1962.94704441441	1029.03278803917
"Ho"	37	1348	468	466	0.0781422271223815	0.3436	-0.0047	1469.86518777158	471.900385744129	1963.68857958927	838.82687753373
"Ho"	38	1716	421	418	0.116916588566073	0.342	-0.0014	1466.28252686328	471.794115298213	1959.38184186606	719.303135551622
"Ho"	39	1731	516	512	0.137539010254124	0.3412	-4e-04	1471.91931948263	470.300896273948	1963.67690226246	742.437042982967
"Ho"	40	1409	443	439	0.129599567099567	0.3388	0.003	1477.58989667911	471.371321981398	1970.04618767524	793.572323346438
"Ho"	41	1482	427	422	0.130252100840336	0.3407	-0.0029	1475.79386139747	470.617820304759	1966.91192129023	682.364502837299
"Ho"	42	1408	569	564	0.0947008113590264	0.3397	0.0015	1475.94461214354	469.448213415221	1965.45766188467	938.456879526004
"Ho"	43	1209	364	360	0.132568514977693	0.3386	0.0045	1474.25076412591	471.411972057609	1965.73091297267	679.094167025398
"Ho"	44	1403	454	445	0.133116883116883	0.3398	0.0011	1466.76694982166	468.198953090908	1954.38321851083	880.861198152744
"Ho"	45	1343	508	505	0.141504329004329	0.3411	-0.0038	1465.25339542941	467.86639337063	1952.05667078825	941.568955102219
"Ho"	46	1444	357	355	0.10686492495831	0.3413	-0.0055	1462.29533189925	468.689236303316	1949.69123102749	597.449229168219
"Ho"	47	1645	511	505	0.146395348837209	0.342	-0.0058	1461.89267906647	465.523122430112	1946.19821255889	882.764285537968
"Ho"	48	1129	490	484	0.206757594544327	0.3413	-0.0069	1465.36314041078	466.406276076069	1950.23605856034	805.081046566919
"Ho"	49	1647	496	491	0.226730589335828	0.3407	-0.0048	1456.3239153293	466.874614118271	1941.95874283223	817.297063300317
"Ho"	50	1363	510	504	0.219469737546867	0.3415	-0.0053	1459.77290461049	467.434777806477	1945.68385380598	749.093172051971
"Ho"	51	1657	543	537	0.175022789425706	0.3405	-0.0045	1457.70296843566	468.216335938786	1944.1749362743	915.619374450531
"Ho"	52	1082	464	459	0.213822193380921	0.3383	-0.0036	1461.14886797132	469.484156161095	1948.61794259642	728.986618671258
"Ho"	53	1473	567	561	0.234636184857424	0.3374	-2e-04	1451.36846292145	469.377469351562	1938.90753654546	923.035955757429
"Ho"	54	1394	446	440	0.264040348964013	0.3367	0.0018	1451.77072287382	470.907240624746	1940.72211645328	714.45000973245
"Ho"	55	1219	540	534	0.246434683399886	0.3383	-0.0071	1450.65741282305	470.420739936966	1938.75678144608	888.442198167752
"Ho"	56	1423	487	483	0.262198321091291	0.3382	-0.0049	1445.66228440749	471.525399478942	1935.16116056848	1056.93020848893
"Ho"	57	1263	490	488	0.253854940034266	0.335	0.001	1445.2512727698	471.793102976931	1934.70604230573	1119.65011941076
"Ho"	58	1193	440	437	0.270398773006135	0.3354	-0.0014	1441.60173669807	472.100854199162	1931.1941714296	991.044887404269
"Ho"	59	1450	454	450	0.238289473684211	0.3349	0.001	1436.44086014092	471.507758516955	1925.13315104331	1029.55117867135
"Ho"	60	1745	519	515	0.244800884955752	0.3355	-0.0038	1436.66856312138	471.199774798952	1924.77105449885	1074.85183471424
"Ho"	61	1272	532	526	0.299360400444939	0.3362	-0.0022	1440.91191020533	471.924183348788	1929.58975811262	1060.97898427617
"Ho"	62	1786	590	581	0.304921841994085	0.335	5e-04	1437.78196770322	472.799439494476	1927.39008838969	1001.89906430242
"Ho"	63	1526	577	567	0.300286669851887	0.335	2e-04	1442.31761233091	474.319135188916	1933.27750728061	954.143455366046
"Ho"	64	1774	569	560	0.290488431876607	0.335	1e-04	1443.57415742515	475.662742290145	1935.75727201207	1042.38579342551
"Ho"	65	1287	572	569	0.308459051724138	0.3355	-0.0014	1447.78767969061	476.885038581447	1941.02875786391	990.380448062088
"Ho"	66	1452	445	436	0.315545550847458	0.3344	0.0012	1445.0103220096	478.108148805426	1939.7119856969	947.075255292768
"Ho"	67	1284	567	561	0.323035230352304	0.3349	-0.0027	1445.11572410463	477.56979498053	1939.05048910135	1153.84936172184
"Ho"	68	1624	493	490	0.331717123935667	0.3356	-0.0055	1442.4143288722	478.696698660631	1937.67476471878	1221.12133173053
"Ho"	69	1547	566	556	0.340703756538279	0.3356	-0.0014	1444.79002764437	478.901025879486	1940.09152657289	1158.90325647505
"Ho"	70	1339	445	439	0.372469066366704	0.3348	-0.0036	1446.17478809811	479.971467381407	1942.39511700667	827.719770234714
"Ho"	71	1467	520	512	0.350303183425973	0.334	-0.0045	1444.52306023208	479.433217521756	1939.93454558344	848.497897385533
"Ho"	72	1391	442	438	0.349507927829415	0.3322	0.0014	1444.83485363991	479.960586338227	1940.58195353425	876.856270807711
"Ho"	73	1602	585	578	0.39506880733945	0.3325	0.0013	1444.05862665679	479.388757582515	1939.00135135442	1028.30771248435
"Ho"	74	1365	522	514	0.374534326769558	0.3323	0.0011	1446.01153695742	480.577245111699	1942.0180430778	961.319862112496
"Ho"	75	1574	556	549	0.386716910032972	0.3325	2e-04	1444.8527433586	481.093145584102	1941.25317999553	945.085665882378
"Ho"	76	1682	442	439	0.362800565770863	0.3314	0.0018	1446.43515023333	481.958901585914	1943.54951044697	800.168179367757
"Ho"	77	1460	626	619	0.356301106301106	0.3314	0.0034	1449.10551699131	481.386275163133	1945.72457085525	1016.43604780117
"Ho"	78	1498	468	464	0.400866462793068	0.3326	9e-04	1449.24596162309	482.834857113431	1947.42530874241	812.700720505199
"Ho"	79	1603	455	448	0.400170648464164	0.3331	-0.0013	1449.85092283233	482.63871761055	1947.66122447603	826.443193875495
"Ho"	80	1515	488	485	0.386875	0.3322	5e-04	1451.60643018953	482.2678936816	1948.98393240568	945.412764205931
"Ho"	81	1593	551	548	0.365600186828585	0.333	-0.0024	1452.36608919173	482.338713783774	1949.64114625953	1117.32352203522
"Ho"	82	1679	527	520	0.358231014097317	0.3331	-0.0041	1453.95075963611	483.08189732028	1951.82556317472	783.584287990337
"Ho"	83	1578	449	448	0.37314906219151	0.3326	-0.0012	1456.33128702511	483.573349720572	1954.57196560596	746.214222716797
"Ho"	84	1361	560	554	0.372976501305483	0.3322	0	1457.68540851164	483.125144751342	1955.41377453551	818.244009427915
"Ho"	85	1551	509	505	0.341318093385214	0.3325	9e-04	1456.45366524161	483.915981720885	1954.99683630677	847.402185201774
"Ho"	86	1353	533	526	0.377195316657797	0.3314	4e-04	1457.49892014975	484.196707459024	1956.16990328888	878.457659631394
"Ho"	87	1544	478	475	0.395616641901932	0.3323	0.0023	1456.19114241282	484.71277664697	1955.3239829531	960.972317051771
"Ho"	88	1363	561	555	0.408628779979145	0.3339	0.0016	1457.14366251545	484.634547351731	1956.06538300552	1163.47834111112
"Ho"	89	1315	447	441	0.394504555808656	0.3336	-3e-04	1456.0008520969	485.385371237313	1955.69500105238	968.996740311481
"Ho"	90	1639	550	544	0.404031149793862	0.3348	-0.0051	1454.24880936369	484.917489532686	1953.28238876076	1261.0967795927
"Ho"	91	1603	557	551	0.417014856081708	0.3341	-0.0019	1456.07248996958	485.555897548538	1955.62224259311	1146.75840651424
"Ho"	92	1546	465	462	0.419696215139442	0.3359	-0.0061	1457.54056703856	486.241262051114	1957.65776204354	893.748035824393
"Ho"	93	1475	549	545	0.431930693069307	0.334	-0.0022	1458.44763050106	485.999951804899	1958.2223522468	1000.53129493923
"Ho"	94	1548	480	474	0.441394658753709	0.3334	-0.0022	1458.62363689725	486.600375784493	1958.90689200371	940.902756790479
"Ho"	95	1392	512	501	0.44215530903328	0.3338	-1e-04	1459.52010315911	486.529203896731	1959.61714022385	1042.60104276982
"Ho"	96	1525	484	480	0.477057356608479	0.3319	0.0032	1458.7752706065	486.78411300217	1959.01478064979	1043.91798234552
"Ho"	97	1381	531	525	0.474554039874082	0.3301	0.0045	1459.43545310616	486.754946749241	1959.52263680139	1090.52943729988
"Ho"	98	1771	467	463	0.499664279319606	0.3323	8e-04	1458.58141416745	487.173433838812	1959.0206643026	868.530741357806
"Ho"	99	1337	364	362	0.494408475573867	0.3298	0.0045	1461.21171468661	486.958784736289	1961.51570519367	652.37565367374
"Ho"	100	1290	400	396	0.528766310794781	0.331	-9e-04	1459.8417740693	485.302878084101	1958.48589898885	667.438144753607
"Ho"	101	1477	571	563	0.535049019607843	0.3309	2e-04	1457.92226938181	484.270137172326	1955.37943859573	827.377614613983
"Ho"	102	1254	553	549	0.527176927343317	0.3296	0.0018	1458.1087418661	484.999514873362	1956.25539327151	790.823414376933
"Ho"	103	1541	565	564	0.516745843230404	0.33	-0.002	1455.78567698387	485.584913761884	1954.67252156387	839.121891678501
"Ho"	104	1648	469	469	0.532593292394898	0.3302	-0.0035	1456.56767094825	486.248466711744	1956.03710247668	928.943875579266
"Ho"	105	1791	513	509	0.5525	0.3301	-0.0034	1458.1963696463	486.076577346816	1957.46819033561	985.816849386843
"Ho"	106	1244	457	451	0.541740412979351	0.3289	4e-04	1460.78153567872	486.319655219684	1960.27613526201	866.235386312039
"Ho"	107	1476	485	481	0.526699029126214	0.3306	-0.0031	1458.38398426425	486.02548694205	1957.46134810428	795.168744336332
"Ho"	108	1359	440	434	0.524121583937535	0.3301	-0.0016	1458.54667315026	486.015882877275	1957.49436049606	938.445762775504
"Ho"	109	1247	548	540	0.550223838836038	0.3298	-0.0028	1457.55809862895	485.54570580804	1955.89882936686	1023.8024952707
"Ho"	110	1216	484	477	0.558919078558771	0.3306	-0.0056	1455.30369004539	486.053911694234	1954.29169821006	872.229649574863
"Ho"	111	1485	517	509	0.542251755265797	0.3285	-7e-04	1452.70472472561	486.035161256565	1951.63776622148	915.935629708707
"Ho"	112	1581	483	478	0.589849441476445	0.3297	-0.0016	1452.98940147928	486.297557364483	1952.08016669358	862.6302509199
"Ho"	113	1461	529	524	0.590176322418136	0.3283	0.0021	1454.0405705162	486.267915684017	1953.0257227971	977.703724352881
"Ho"	114	1496	505	501	0.613920881321983	0.3281	0.0036	1454.10186759972	486.615777008818	1953.34690209995	887.235289974045
"Ho"	115	1354	462	457	0.634041965764771	0.3283	0.0022	1454.45918960282	486.771221001741	1953.75504224172	765.147479017995
"Ho"	116	1582	521	517	0.632205812291567	0.3284	-0.0016	1453.52142334337	486.544375561233	1952.4671558429	925.245359669386
"Ho"	117	1528	492	488	0.636160714285714	0.3293	-9e-04	1454.53976109892	486.821921283788	1953.67270747361	860.06797311598
"Ho"	118	1365	469	465	0.630464480874317	0.329	7e-04	1455.13768678304	486.86571652047	1954.22114700005	835.27623253833
"Ho"	119	1266	555	550	0.632846916299559	0.3282	0.0015	1454.3238208549	486.708595386553	1953.13614123722	985.731694705886
"Ho"	120	1209	459	455	0.684795673076923	0.3288	-0.0033	1452.50812475738	487.212379438895	1951.94590685664	889.263672269742
"Ho"	121	1335	476	471	0.658361018826135	0.3295	-0.0051	1450.07426161838	486.962953447331	1949.18080937191	1073.31264934307
"Ho"	122	1587	510	503	0.644976076555024	0.3294	-0.0037	1449.04199345698	486.87028145222	1947.95245899062	1167.66235974857
"Ho"	123	1619	491	487	0.653727445394112	0.3307	-0.004	1450.07523221231	487.051338353127	1949.08798738689	1094.46365698594
"Ho"	124	1498	456	453	0.682214249103024	0.3288	-0.0017	1451.30635243896	487.083185201143	1950.29719729407	792.641044693444
"Ho"	125	1648	496	488	0.694522471910112	0.3291	-0.0036	1451.67126816837	486.815574514572	1950.32700247493	786.064160724119
"Ho"	126	1578	476	476	0.697419668938656	0.3296	-0.003	1453.05610633652	486.887700059749	1951.73744591348	882.218019089447
"Ho"	127	327	100	100	0.621779859484778	0.329	0.0045	1453.96978371619	486.799329293332	1952.50895080594	447.770296023377
"Ho"	128	290	108	108	0.607412060301508	0.3265	0.0079	1415.55593400201	472.411269284677	1899.08600910966	958.533913043478
"Ho"	129	297	93	93	0.656410256410256	0.3291	-0.0022	1373.89652175089	460.277987622825	1844.73026951043	1063.72772874468
"Ho"	130	320	98	98	0.684210526315789	0.3299	-0.0037	1336.33500176309	446.605537584868	1792.88831171085	1182.16473199044
"Ho"	131	302	87	87	0.751928020565553	0.3404	-0.0268	1304.46543727997	434.710522254848	1748.6448202731	1239.79807486631
"Ho"	132	268	51	51	0.685736677115988	0.3312	-0.0096	1272.22831789721	421.840607544179	1703.2014438143	Inf
"Ho"	133	307	40	40	0.752161383285303	0.3236	-0.0102	1237.1101297292	399.816232250958	1648.99462467501	770.126582278482
"Ho"	134	315	43	43	0.752793296089385	0.3233	-0.0056	1209.55701488916	374.487882811684	1603.75022746834	892.376470588237
"Ho"	135	280	34	34	0.681528662420382	0.326	-0.0135	1184.45484965397	354.11561034651	1563.15771355949	552.626865671642
"Ho"	136	355	32	32	0.728682170542636	0.3173	0.0036	1156.77622875291	331.02899819008	1518.41279597378	162.728080808081
"Ho"	137	277	34	34	0.697749196141479	0.322	-0.0119	1137.87969008899	309.746122994255	1486.45887828901	184.226694915254
"Ho"	138	314	39	39	0.78399433427762	0.3353	-0.0488	1112.63927391701	292.434471685303	1446.55085734953	104.249400479616
"Ho"	139	285	38	38	0.812693498452012	0.3353	-0.0474	1092.50366209555	279.283227321358	1414.7910758902	86.5373924553276
"Ho"	140	310	43	43	0.831444759206799	0.3285	-0.0265	1070.67916761669	267.082810349892	1381.20340735686	68.2979540934983
"Ho"	141	302	47	47	0.787249283667622	0.32	-0.0025	1052.23644088878	257.497949201006	1353.05259218848	56.0620764168549
"Ho"	142	314	43	43	0.742997198879552	0.3301	-0.0267	1034.01845383744	249.570664888385	1325.99715754706	49.4194244119431
"Ho"	143	275	50	50	0.613076923076923	0.3246	-0.0108	1017.58621085312	241.403789471151	1301.12660130232	57.6367848868294
"Ho"	144	237	48	48	0.603508771929825	0.3293	-0.0293	998.726939307357	235.109952294705	1274.36086615203	74.4304869442484
"Ho"	145	335	40	40	0.560666666666667	0.3201	-0.0065	976.922319970388	228.91320196213	1244.36272332179	70.1317683534492
"Ho"	146	232	43	43	0.552727272727273	0.3272	-0.0126	964.180599998764	221.692405050279	1224.7805883741	99.2278536800353
"Ho"	147	321	36	36	0.560224089635854	0.3245	-0.0155	943.779760621157	215.556949533019	1196.4769621454	103.571428571429
"Ho"	148	312	37	37	0.520057306590258	0.3257	-0.0167	931.485896555236	208.483140621628	1177.63893632985	82.1872340425532
"Ho"	149	345	43	43	0.633376288659794	0.3303	-0.0339	919.154741857287	202.152649174331	1159.04469861935	81.0581434886093
"Ho"	150	273	49	49	0.743788819875776	0.3266	-0.0206	909.001882385854	197.252804261687	1143.78985355401	50.4884128889299
"Ho"	151	307	54	54	0.673130193905817	0.3182	0.0148	895.099923021625	193.352791532901	1124.65466122794	48.7243180499129
"Ho"	152	247	53	53	0.670833333333333	0.3255	-0.0126	883.886650567442	190.103894262029	1109.11683870182	48.5671183499099
"Ho"	153	274	48	48	0.656832298136646	0.3177	-0.0047	869.142739209039	186.922684240275	1089.78001069451	44.4698205546493
"Ho"	154	324	40	40	0.631868131868132	0.3219	-0.0106	856.976729048166	183.452409036878	1073.05708254303	47.925877763329
"Ho"	155	295	38	38	0.713963963963964	0.3285	-0.0292	847.91946309624	179.27744453929	1059.65343664792	57.6554567151226
"Ho"	156	283	36	36	0.751567398119122	0.3273	-0.0277	837.788688426089	175.078025848814	1044.94238415264	44.200187090739
"Ho"	157	299	39	39	0.693047337278107	0.3244	-0.0099	827.391223273082	170.847065626347	1029.91824409952	26.7799060354174
"Ho"	158	301	39	39	0.741176470588235	0.3254	-0.0185	818.181755226645	167.245749073382	1016.66216487808	28.9340101522843
"Ho"	159	287	42	42	0.667933130699088	0.3314	-0.0293	809.379943963258	163.835936925357	1004.01549145994	30.0752351097179
"Ho"	160	280	51	51	0.718277945619335	0.333	-0.0276	800.219498305875	160.900409500504	991.224833319009	40.4324324324324
"Ho"	161	299	46	46	0.593478260869565	0.3274	-0.0164	791.03397823224	158.762170825636	979.01990034094	63.8224817518248
"Ho"	162	272	49	49	0.580218068535826	0.3188	-6e-04	783.030537560986	156.381144983808	967.970969605817	55.3214937759336
"Ho"	163	268	44	44	0.780448717948718	0.3216	0.0036	774.053482207109	154.293936671408	956.076167006205	51.8741220961642
"Ho"	164	290	34	34	0.673611111111111	0.3091	0.0065	765.189214589891	151.957078831281	944.119177447307	28.9568052159739
"Ho"	165	325	39	39	0.574175824175824	0.3149	-0.0212	757.619562677639	148.809107591155	933.22801906963	38.3209791415273
"Ho"	166	268	41	41	0.621359223300971	0.3262	-0.0274	751.556383304718	146.31238155417	924.466246010798	40.2742601273351
"Ho"	167	332	43	43	0.550666666666667	0.3222	-0.0195	743.475277917507	144.082919984258	913.505282411221	36.9581389925373
"Ho"	168	286	49	49	0.535820895522388	0.3265	-0.0272	737.998255385987	142.082898502506	905.717123443641	55.1884057971014
"Ho"	169	295	45	45	0.648529411764706	0.3107	0.0113	731.12044227441	140.494267112105	896.624744358554	46.4
"Ho"	170	228	45	45	0.55952380952381	0.3173	-0.0283	724.7802261918	138.751989719779	888.022321840642	51.3096299598752
"Ho"	171	297	41	41	0.688609467455621	0.3119	-0.0075	715.608396952817	137.0721483288	876.40821676937	67.3258585680233
"Ho"	172	281	33	33	0.679936305732484	0.3181	-0.0216	709.758262694629	135.219231193424	868.319522254627	64.8464808691545
"Ho"	173	265	35	35	0.624166666666667	0.3163	-0.0202	703.517286744119	132.82714371766	859.497931329699	73.1474103585657
"Ho"	174	320	31	31	0.516381766381766	0.3009	0.0204	696.851749856563	130.715252748751	850.331101041109	114.37631394534
"Ho"	175	258	37	37	0.567796610169492	0.309	-0.0022	692.167045076924	128.342668101333	843.435310975186	72.873197682253
"Ho"	176	278	36	36	0.633757961783439	0.3208	-0.027	685.574490246132	126.557326956624	834.569310407943	77.4856104210845
"Ho"	177	325	35	35	0.779861111111111	0.3239	-0.0403	679.910774433051	124.773993726577	826.781293474636	53.1359483410043
"Ho"	178	342	30	30	0.860215053763441	0.318	-0.0328	675.74166538864	122.991676694774	820.768746439068	42.5783898305085
"Ho"	179	299	33	33	0.587349397590361	0.3049	-0.0055	672.057233096601	120.886537773908	815.243558721747	39.710606989577
"Ho"	180	310	42	42	0.450994318181818	0.3074	-0.0045	667.40522089464	119.114310859941	808.66781141389	44.5771812080537
"Ho"	181	296	49	49	0.58768115942029	0.3129	-0.0137	663.157622390724	117.911576735291	802.881038580646	55.2500778573653
"Ho"	182	236	52	52	0.577256944444444	0.308	-0.0058	658.643919696275	117.002474804889	797.036727513613	54.5450945886494
"Ho"	183	262	43	43	0.661475409836066	0.3128	-0.0179	652.226072245586	116.204337702845	789.370772181913	55.6361318650189
"Ho"	184	326	34	34	0.743055555555556	0.3031	0.0065	646.960547005611	115.133267101028	782.579432861146	55.0498188405797
"Ho"	185	257	30	30	0.5	0.3136	-0.0223	643.517234727907	113.65923496091	777.618599126227	53.1474103585657
"Ho"	186	304	30	30	0.763473053892216	0.3148	-0.0439	638.327945583382	111.971407521141	770.498887574291	53.1474103585657
"Ho"	187	270	37	37	0.903094462540717	0.3146	-0.0329	634.575886084384	110.350337187858	765.122940878153	59.5324859592078
"Ho"	188	257	43	43	0.845	0.3083	-0.0108	630.026618650216	109.192752963498	759.065608942599	59.3197711379529
"Ho"	189	285	51	51	0.785714285714286	0.2961	0.0287	625.199726113311	108.305931124875	752.937106613819	52.4360322467578
"Ho"	190	246	51	51	0.755892255892256	0.3069	-0.015	621.275881599047	107.665834548556	748.025923628968	57.2254335260116
"Ho"	191	325	43	43	0.663722826086957	0.3032	-0.0217	616.327383477775	107.039879532694	742.094612130541	46.7684653654803
"Ho"	192	319	39	39	0.819832402234637	0.3024	-0.0193	613.448377265172	106.211706527582	738.165863660615	45.5102362204724
"Ho"	193	266	32	32	0.75	0.31	-0.0166	610.513348127001	105.266839550161	734.105663567386	81.0880298090359
"Ho"	194	278	38	38	0.666930379746835	0.3202	-0.048	606.443693150612	104.032683793766	728.581124243898	34.2865036939155
"Ho"	195	350	42	42	0.775510204081633	0.3098	-0.0252	602.772831050909	103.109111983153	723.710491200595	40.1104536489152
"Ho"	196	315	43	43	0.610335195530726	0.3103	-0.0248	600.548620428646	102.345468431099	720.583527362129	42.0926988611283
"Ho"	197	243	42	42	0.596491228070175	0.3099	-0.0204	597.783859231398	101.629845414641	716.879152549908	40.1368421052632
"Ho"	198	283	38	38	0.667445482866044	0.3041	-0.0121	593.386127404303	100.902650652694	711.406861297343	115.651077943615
"Ho"	199	278	41	41	0.621473354231975	0.3002	0.0059	590.117322208272	100.06607155366	707.063701968497	89.8536889073363
"Ho"	200	297	39	39	0.54389880952381	0.3115	-0.0328	586.806658765377	99.3468622298341	702.767635268759	91.2509465582521
"Ho"	201	301	40	40	0.648826979472141	0.3096	-0.0209	583.957588100929	98.5841387122806	698.952854234356	95.8764241893076
"Ho"	202	234	46	46	0.520535714285714	0.3071	-0.0119	581.239186120558	97.8709934564891	695.32156291883	59.9334227910817
"Ho"	203	309	41	41	0.462142857142857	0.3083	-0.0301	577.000437657257	97.3276784144988	690.253016918195	57.5590610612122
"Ho"	204	260	45	45	0.472131147540984	0.3041	-0.0307	574.545697300939	96.6734204142199	686.963202671597	57.3063640848545
"Ho"	205	327	39	39	0.485655737704918	0.3029	-0.0357	571.158528042408	96.1323000703288	682.771726053515	48.5207223593608
"Ho"	206	328	29	29	0.560924369747899	0.3031	-0.0073	569.085772845454	95.4502124928531	679.901227779895	44.0879069220825
"Ho"	207	276	34	34	0.424193548387097	0.3041	-0.0131	567.062467534697	94.4001770353105	676.929032087895	55.0498188405797
"Ho"	208	347	35	35	0.445680628272251	0.2937	0.0084	564.188176370928	93.59692739273	673.080306741626	41.72521120498
"Ho"	209	277	43	43	0.5890625	0.3001	-0.0095	562.495544726394	92.8495784903611	670.6235343884	38.6596410340853
"Ho"	210	328	44	44	0.493951612903226	0.303	-0.0239	559.735246948938	92.3373964173332	667.126074726271	46.5828987265009
"Ho"	211	321	46	46	0.435286103542234	0.3076	-0.0269	557.858425520359	91.8568637725468	664.615254306319	42.4604658212499
"Ho"	212	325	46	46	0.342318059299191	0.3014	-0.0045	555.914367381808	91.4249185802174	662.070704014546	50.9960264900662
"Ho"	213	292	42	42	0.346556886227545	0.2937	0.0123	554.057475777855	91.0010348028757	659.629585570503	52.9452926208651
"Ho"	214	258	51	51	0.241100323624595	0.3036	-0.0125	551.732797275093	90.5052989095478	656.624100292414	48.3360258481422
"Ho"	215	244	47	47	0.357388316151203	0.2989	-2e-04	548.813062506724	90.178879303335	653.190281763879	50.6986265749474
"Ho"	216	268	46	46	0.448248407643312	0.2986	7e-04	545.642665785557	89.7951825838093	649.430711836504	50.9336243674968
"Ho"	217	317	50	50	0.412806539509537	0.3061	-0.0295	543.038143986227	89.4011267595708	646.234690336841	71.1042356632386
"Ho"	218	240	44	44	0.371478873239437	0.3035	-0.0294	541.25958474057	89.0776466079171	643.976743269563	93.4069034185198
"Ho"	219	341	43	43	0.377604166666667	0.2949	-0.0066	538.160844060043	88.66098392015	640.254095251832	81.0581434886093
"Ho"	220	285	44	44	0.424012158054711	0.2889	0.0051	536.743780937965	88.2331605237499	638.309064432326	93.4069034185198
